Municipio,TERRITORIO_CODE,Anio,TIME_PERIOD_CODE,Medida,MEDIDAS_CODE,OBS_VALUE,ESTADO_OBSERVACION#es,CONFIDENCIALIDAD_OBSERVACION#es,CPRO,CISLA,ISLA,CMUN,DC,NOMBRE
Guía de Isora,38019,2022,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.3,,,38.0,384.0,Tenerife,19.0,7.0,Guía de Isora
Guía de Isora,38019,2023,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.8,,,38.0,384.0,Tenerife,19.0,7.0,Guía de Isora
Güímar,38020,2015,2015,Sueldos y salarios,SUELDOS_SALARIOS,62.7,,,38.0,384.0,Tenerife,20.0,1.0,Güímar
Güímar,38020,2016,2016,Sueldos y salarios,SUELDOS_SALARIOS,63.5,,,38.0,384.0,Tenerife,20.0,1.0,Güímar
Güímar,38020,2017,2017,Sueldos y salarios,SUELDOS_SALARIOS,63.9,,,38.0,384.0,Tenerife,20.0,1.0,Güímar
Güímar,38020,2018,2018,Sueldos y salarios,SUELDOS_SALARIOS,64.1,,,38.0,384.0,Tenerife,20.0,1.0,Güímar
Güímar,38020,2019,2019,Sueldos y salarios,SUELDOS_SALARIOS,64.6,,,38.0,384.0,Tenerife,20.0,1.0,Güímar
Güímar,38020,2020,2020,Sueldos y salarios,SUELDOS_SALARIOS,60.4,,,38.0,384.0,Tenerife,20.0,1.0,Güímar
Güímar,38020,2021,2021,Sueldos y salarios,SUELDOS_SALARIOS,62.2,,,38.0,384.0,Tenerife,20.0,1.0,Güímar
Güímar,38020,2022,2022,Sueldos y salarios,SUELDOS_SALARIOS,63.8,,,38.0,384.0,Tenerife,20.0,1.0,Güímar
Güímar,38020,2023,2023,Sueldos y salarios,SUELDOS_SALARIOS,64.1,,,38.0,384.0,Tenerife,20.0,1.0,Güímar
Güímar,38020,2015,2015,Otros ingresos,OTROS_INGRESOS,7.8,,,38.0,384.0,Tenerife,20.0,1.0,Güímar
Güímar,38020,2016,2016,Otros ingresos,OTROS_INGRESOS,8.3,,,38.0,384.0,Tenerife,20.0,1.0,Güímar
Güímar,38020,2017,2017,Otros ingresos,OTROS_INGRESOS,8.1,,,38.0,384.0,Tenerife,20.0,1.0,Güímar
Güímar,38020,2018,2018,Otros ingresos,OTROS_INGRESOS,8.7,,,38.0,384.0,Tenerife,20.0,1.0,Güímar
Güímar,38020,2019,2019,Otros ingresos,OTROS_INGRESOS,8.5,,,38.0,384.0,Tenerife,20.0,1.0,Güímar
Güímar,38020,2020,2020,Otros ingresos,OTROS_INGRESOS,7.5,,,38.0,384.0,Tenerife,20.0,1.0,Güímar
Güímar,38020,2021,2021,Otros ingresos,OTROS_INGRESOS,8.6,,,38.0,384.0,Tenerife,20.0,1.0,Güímar
Güímar,38020,2022,2022,Otros ingresos,OTROS_INGRESOS,9.0,,,38.0,384.0,Tenerife,20.0,1.0,Güímar
Güímar,38020,2023,2023,Otros ingresos,OTROS_INGRESOS,9.3,,,38.0,384.0,Tenerife,20.0,1.0,Güímar
Güímar,38020,2015,2015,Otras prestaciones,OTRAS_PRESTACIONES,2.8,,,38.0,384.0,Tenerife,20.0,1.0,Güímar
Güímar,38020,2016,2016,Otras prestaciones,OTRAS_PRESTACIONES,2.8,,,38.0,384.0,Tenerife,20.0,1.0,Güímar
Güímar,38020,2017,2017,Otras prestaciones,OTRAS_PRESTACIONES,3.0,,,38.0,384.0,Tenerife,20.0,1.0,Güímar
Güímar,38020,2018,2018,Otras prestaciones,OTRAS_PRESTACIONES,3.4,,,38.0,384.0,Tenerife,20.0,1.0,Güímar
Güímar,38020,2019,2019,Otras prestaciones,OTRAS_PRESTACIONES,3.5,,,38.0,384.0,Tenerife,20.0,1.0,Güímar
Güímar,38020,2020,2020,Otras prestaciones,OTRAS_PRESTACIONES,4.1,,,38.0,384.0,Tenerife,20.0,1.0,Güímar
Güímar,38020,2021,2021,Otras prestaciones,OTRAS_PRESTACIONES,4.3,,,38.0,384.0,Tenerife,20.0,1.0,Güímar
Güímar,38020,2022,2022,Otras prestaciones,OTRAS_PRESTACIONES,4.2,,,38.0,384.0,Tenerife,20.0,1.0,Güímar
Güímar,38020,2023,2023,Otras prestaciones,OTRAS_PRESTACIONES,4.0,,,38.0,384.0,Tenerife,20.0,1.0,Güímar
Güímar,38020,2015,2015,Pensiones,PENSIONES,22.1,,,38.0,384.0,Tenerife,20.0,1.0,Güímar
Güímar,38020,2016,2016,Pensiones,PENSIONES,21.2,,,38.0,384.0,Tenerife,20.0,1.0,Güímar
Güímar,38020,2017,2017,Pensiones,PENSIONES,21.2,,,38.0,384.0,Tenerife,20.0,1.0,Güímar
Güímar,38020,2018,2018,Pensiones,PENSIONES,20.3,,,38.0,384.0,Tenerife,20.0,1.0,Güímar
Güímar,38020,2019,2019,Pensiones,PENSIONES,20.0,,,38.0,384.0,Tenerife,20.0,1.0,Güímar
Güímar,38020,2020,2020,Pensiones,PENSIONES,20.6,,,38.0,384.0,Tenerife,20.0,1.0,Güímar
Güímar,38020,2021,2021,Pensiones,PENSIONES,20.3,,,38.0,384.0,Tenerife,20.0,1.0,Güímar
Güímar,38020,2022,2022,Pensiones,PENSIONES,20.0,,,38.0,384.0,Tenerife,20.0,1.0,Güímar
Güímar,38020,2023,2023,Pensiones,PENSIONES,19.9,,,38.0,384.0,Tenerife,20.0,1.0,Güímar
Güímar,38020,2015,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.7,,,38.0,384.0,Tenerife,20.0,1.0,Güímar
Güímar,38020,2016,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.2,,,38.0,384.0,Tenerife,20.0,1.0,Güímar
Güímar,38020,2017,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.8,,,38.0,384.0,Tenerife,20.0,1.0,Güímar
Güímar,38020,2018,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.5,,,38.0,384.0,Tenerife,20.0,1.0,Güímar
Güímar,38020,2019,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.4,,,38.0,384.0,Tenerife,20.0,1.0,Güímar
Güímar,38020,2020,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,7.3,,,38.0,384.0,Tenerife,20.0,1.0,Güímar
Güímar,38020,2021,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.7,,,38.0,384.0,Tenerife,20.0,1.0,Güímar
Güímar,38020,2022,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.9,,,38.0,384.0,Tenerife,20.0,1.0,Güímar
Güímar,38020,2023,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.7,,,38.0,384.0,Tenerife,20.0,1.0,Güímar
Icod de los Vinos,38022,2015,2015,Sueldos y salarios,SUELDOS_SALARIOS,54.6,,,38.0,384.0,Tenerife,22.0,3.0,Icod de los Vinos
Icod de los Vinos,38022,2016,2016,Sueldos y salarios,SUELDOS_SALARIOS,56.1,,,38.0,384.0,Tenerife,22.0,3.0,Icod de los Vinos
Icod de los Vinos,38022,2017,2017,Sueldos y salarios,SUELDOS_SALARIOS,56.8,,,38.0,384.0,Tenerife,22.0,3.0,Icod de los Vinos
Icod de los Vinos,38022,2018,2018,Sueldos y salarios,SUELDOS_SALARIOS,57.3,,,38.0,384.0,Tenerife,22.0,3.0,Icod de los Vinos
Icod de los Vinos,38022,2019,2019,Sueldos y salarios,SUELDOS_SALARIOS,57.3,,,38.0,384.0,Tenerife,22.0,3.0,Icod de los Vinos
Icod de los Vinos,38022,2020,2020,Sueldos y salarios,SUELDOS_SALARIOS,51.0,,,38.0,384.0,Tenerife,22.0,3.0,Icod de los Vinos
Icod de los Vinos,38022,2021,2021,Sueldos y salarios,SUELDOS_SALARIOS,52.8,,,38.0,384.0,Tenerife,22.0,3.0,Icod de los Vinos
Icod de los Vinos,38022,2022,2022,Sueldos y salarios,SUELDOS_SALARIOS,56.1,,,38.0,384.0,Tenerife,22.0,3.0,Icod de los Vinos
Icod de los Vinos,38022,2023,2023,Sueldos y salarios,SUELDOS_SALARIOS,57.1,,,38.0,384.0,Tenerife,22.0,3.0,Icod de los Vinos
Icod de los Vinos,38022,2015,2015,Otros ingresos,OTROS_INGRESOS,11.4,,,38.0,384.0,Tenerife,22.0,3.0,Icod de los Vinos
Icod de los Vinos,38022,2016,2016,Otros ingresos,OTROS_INGRESOS,11.7,,,38.0,384.0,Tenerife,22.0,3.0,Icod de los Vinos
Icod de los Vinos,38022,2017,2017,Otros ingresos,OTROS_INGRESOS,11.7,,,38.0,384.0,Tenerife,22.0,3.0,Icod de los Vinos
Icod de los Vinos,38022,2018,2018,Otros ingresos,OTROS_INGRESOS,12.0,,,38.0,384.0,Tenerife,22.0,3.0,Icod de los Vinos
Icod de los Vinos,38022,2019,2019,Otros ingresos,OTROS_INGRESOS,11.9,,,38.0,384.0,Tenerife,22.0,3.0,Icod de los Vinos
Icod de los Vinos,38022,2020,2020,Otros ingresos,OTROS_INGRESOS,9.8,,,38.0,384.0,Tenerife,22.0,3.0,Icod de los Vinos
Icod de los Vinos,38022,2021,2021,Otros ingresos,OTROS_INGRESOS,11.1,,,38.0,384.0,Tenerife,22.0,3.0,Icod de los Vinos
Icod de los Vinos,38022,2022,2022,Otros ingresos,OTROS_INGRESOS,12.1,,,38.0,384.0,Tenerife,22.0,3.0,Icod de los Vinos
Icod de los Vinos,38022,2023,2023,Otros ingresos,OTROS_INGRESOS,12.1,,,38.0,384.0,Tenerife,22.0,3.0,Icod de los Vinos
Icod de los Vinos,38022,2015,2015,Otras prestaciones,OTRAS_PRESTACIONES,3.7,,,38.0,384.0,Tenerife,22.0,3.0,Icod de los Vinos
Icod de los Vinos,38022,2016,2016,Otras prestaciones,OTRAS_PRESTACIONES,3.6,,,38.0,384.0,Tenerife,22.0,3.0,Icod de los Vinos
Icod de los Vinos,38022,2017,2017,Otras prestaciones,OTRAS_PRESTACIONES,4.0,,,38.0,384.0,Tenerife,22.0,3.0,Icod de los Vinos
Icod de los Vinos,38022,2018,2018,Otras prestaciones,OTRAS_PRESTACIONES,4.1,,,38.0,384.0,Tenerife,22.0,3.0,Icod de los Vinos
Icod de los Vinos,38022,2019,2019,Otras prestaciones,OTRAS_PRESTACIONES,4.3,,,38.0,384.0,Tenerife,22.0,3.0,Icod de los Vinos
Icod de los Vinos,38022,2020,2020,Otras prestaciones,OTRAS_PRESTACIONES,5.1,,,38.0,384.0,Tenerife,22.0,3.0,Icod de los Vinos
Icod de los Vinos,38022,2021,2021,Otras prestaciones,OTRAS_PRESTACIONES,5.3,,,38.0,384.0,Tenerife,22.0,3.0,Icod de los Vinos
Icod de los Vinos,38022,2022,2022,Otras prestaciones,OTRAS_PRESTACIONES,5.0,,,38.0,384.0,Tenerife,22.0,3.0,Icod de los Vinos
Icod de los Vinos,38022,2023,2023,Otras prestaciones,OTRAS_PRESTACIONES,5.0,,,38.0,384.0,Tenerife,22.0,3.0,Icod de los Vinos
Icod de los Vinos,38022,2015,2015,Pensiones,PENSIONES,24.9,,,38.0,384.0,Tenerife,22.0,3.0,Icod de los Vinos
Icod de los Vinos,38022,2016,2016,Pensiones,PENSIONES,23.9,,,38.0,384.0,Tenerife,22.0,3.0,Icod de los Vinos
Icod de los Vinos,38022,2017,2017,Pensiones,PENSIONES,23.3,,,38.0,384.0,Tenerife,22.0,3.0,Icod de los Vinos
Icod de los Vinos,38022,2018,2018,Pensiones,PENSIONES,22.6,,,38.0,384.0,Tenerife,22.0,3.0,Icod de los Vinos
Icod de los Vinos,38022,2019,2019,Pensiones,PENSIONES,22.6,,,38.0,384.0,Tenerife,22.0,3.0,Icod de los Vinos
Icod de los Vinos,38022,2020,2020,Pensiones,PENSIONES,23.9,,,38.0,384.0,Tenerife,22.0,3.0,Icod de los Vinos
Icod de los Vinos,38022,2021,2021,Pensiones,PENSIONES,23.5,,,38.0,384.0,Tenerife,22.0,3.0,Icod de los Vinos
Icod de los Vinos,38022,2022,2022,Pensiones,PENSIONES,23.3,,,38.0,384.0,Tenerife,22.0,3.0,Icod de los Vinos
Icod de los Vinos,38022,2023,2023,Pensiones,PENSIONES,22.7,,,38.0,384.0,Tenerife,22.0,3.0,Icod de los Vinos
Icod de los Vinos,38022,2015,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,5.4,,,38.0,384.0,Tenerife,22.0,3.0,Icod de los Vinos
Icod de los Vinos,38022,2016,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.7,,,38.0,384.0,Tenerife,22.0,3.0,Icod de los Vinos
Icod de los Vinos,38022,2017,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.2,,,38.0,384.0,Tenerife,22.0,3.0,Icod de los Vinos
Icod de los Vinos,38022,2018,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.0,,,38.0,384.0,Tenerife,22.0,3.0,Icod de los Vinos
Icod de los Vinos,38022,2019,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.0,,,38.0,384.0,Tenerife,22.0,3.0,Icod de los Vinos
Icod de los Vinos,38022,2020,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,10.3,,,38.0,384.0,Tenerife,22.0,3.0,Icod de los Vinos
Icod de los Vinos,38022,2021,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,7.3,,,38.0,384.0,Tenerife,22.0,3.0,Icod de los Vinos
Icod de los Vinos,38022,2022,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.6,,,38.0,384.0,Tenerife,22.0,3.0,Icod de los Vinos
Icod de los Vinos,38022,2023,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.2,,,38.0,384.0,Tenerife,22.0,3.0,Icod de los Vinos
San Cristóbal de La Laguna,38023,2015,2015,Sueldos y salarios,SUELDOS_SALARIOS,64.4,,,38.0,384.0,Tenerife,23.0,9.0,San Cristóbal de La Laguna
San Cristóbal de La Laguna,38023,2016,2016,Sueldos y salarios,SUELDOS_SALARIOS,64.5,,,38.0,384.0,Tenerife,23.0,9.0,San Cristóbal de La Laguna
San Cristóbal de La Laguna,38023,2017,2017,Sueldos y salarios,SUELDOS_SALARIOS,64.3,,,38.0,384.0,Tenerife,23.0,9.0,San Cristóbal de La Laguna
San Cristóbal de La Laguna,38023,2018,2018,Sueldos y salarios,SUELDOS_SALARIOS,64.3,,,38.0,384.0,Tenerife,23.0,9.0,San Cristóbal de La Laguna
San Cristóbal de La Laguna,38023,2019,2019,Sueldos y salarios,SUELDOS_SALARIOS,64.1,,,38.0,384.0,Tenerife,23.0,9.0,San Cristóbal de La Laguna
San Cristóbal de La Laguna,38023,2020,2020,Sueldos y salarios,SUELDOS_SALARIOS,60.6,,,38.0,384.0,Tenerife,23.0,9.0,San Cristóbal de La Laguna
San Cristóbal de La Laguna,38023,2021,2021,Sueldos y salarios,SUELDOS_SALARIOS,61.9,,,38.0,384.0,Tenerife,23.0,9.0,San Cristóbal de La Laguna
San Cristóbal de La Laguna,38023,2022,2022,Sueldos y salarios,SUELDOS_SALARIOS,62.6,,,38.0,384.0,Tenerife,23.0,9.0,San Cristóbal de La Laguna
San Cristóbal de La Laguna,38023,2023,2023,Sueldos y salarios,SUELDOS_SALARIOS,62.7,,,38.0,384.0,Tenerife,23.0,9.0,San Cristóbal de La Laguna
San Cristóbal de La Laguna,38023,2015,2015,Otros ingresos,OTROS_INGRESOS,9.7,,,38.0,384.0,Tenerife,23.0,9.0,San Cristóbal de La Laguna
San Cristóbal de La Laguna,38023,2016,2016,Otros ingresos,OTROS_INGRESOS,10.0,,,38.0,384.0,Tenerife,23.0,9.0,San Cristóbal de La Laguna
San Cristóbal de La Laguna,38023,2017,2017,Otros ingresos,OTROS_INGRESOS,10.2,,,38.0,384.0,Tenerife,23.0,9.0,San Cristóbal de La Laguna
San Cristóbal de La Laguna,38023,2018,2018,Otros ingresos,OTROS_INGRESOS,10.7,,,38.0,384.0,Tenerife,23.0,9.0,San Cristóbal de La Laguna
San Cristóbal de La Laguna,38023,2019,2019,Otros ingresos,OTROS_INGRESOS,10.8,,,38.0,384.0,Tenerife,23.0,9.0,San Cristóbal de La Laguna
San Cristóbal de La Laguna,38023,2020,2020,Otros ingresos,OTROS_INGRESOS,9.7,,,38.0,384.0,Tenerife,23.0,9.0,San Cristóbal de La Laguna
San Cristóbal de La Laguna,38023,2021,2021,Otros ingresos,OTROS_INGRESOS,10.6,,,38.0,384.0,Tenerife,23.0,9.0,San Cristóbal de La Laguna
San Cristóbal de La Laguna,38023,2022,2022,Otros ingresos,OTROS_INGRESOS,11.1,,,38.0,384.0,Tenerife,23.0,9.0,San Cristóbal de La Laguna
San Cristóbal de La Laguna,38023,2023,2023,Otros ingresos,OTROS_INGRESOS,11.3,,,38.0,384.0,Tenerife,23.0,9.0,San Cristóbal de La Laguna
San Cristóbal de La Laguna,38023,2015,2015,Otras prestaciones,OTRAS_PRESTACIONES,2.9,,,38.0,384.0,Tenerife,23.0,9.0,San Cristóbal de La Laguna
San Cristóbal de La Laguna,38023,2016,2016,Otras prestaciones,OTRAS_PRESTACIONES,3.0,,,38.0,384.0,Tenerife,23.0,9.0,San Cristóbal de La Laguna
San Cristóbal de La Laguna,38023,2017,2017,Otras prestaciones,OTRAS_PRESTACIONES,3.3,,,38.0,384.0,Tenerife,23.0,9.0,San Cristóbal de La Laguna
San Cristóbal de La Laguna,38023,2018,2018,Otras prestaciones,OTRAS_PRESTACIONES,3.3,,,38.0,384.0,Tenerife,23.0,9.0,San Cristóbal de La Laguna
San Cristóbal de La Laguna,38023,2019,2019,Otras prestaciones,OTRAS_PRESTACIONES,3.4,,,38.0,384.0,Tenerife,23.0,9.0,San Cristóbal de La Laguna
San Cristóbal de La Laguna,38023,2020,2020,Otras prestaciones,OTRAS_PRESTACIONES,3.8,,,38.0,384.0,Tenerife,23.0,9.0,San Cristóbal de La Laguna
San Cristóbal de La Laguna,38023,2021,2021,Otras prestaciones,OTRAS_PRESTACIONES,4.1,,,38.0,384.0,Tenerife,23.0,9.0,San Cristóbal de La Laguna
San Cristóbal de La Laguna,38023,2022,2022,Otras prestaciones,OTRAS_PRESTACIONES,4.2,,,38.0,384.0,Tenerife,23.0,9.0,San Cristóbal de La Laguna
San Cristóbal de La Laguna,38023,2023,2023,Otras prestaciones,OTRAS_PRESTACIONES,4.2,,,38.0,384.0,Tenerife,23.0,9.0,San Cristóbal de La Laguna
San Cristóbal de La Laguna,38023,2015,2015,Pensiones,PENSIONES,19.6,,,38.0,384.0,Tenerife,23.0,9.0,San Cristóbal de La Laguna
San Cristóbal de La Laguna,38023,2016,2016,Pensiones,PENSIONES,19.4,,,38.0,384.0,Tenerife,23.0,9.0,San Cristóbal de La Laguna
San Cristóbal de La Laguna,38023,2017,2017,Pensiones,PENSIONES,19.4,,,38.0,384.0,Tenerife,23.0,9.0,San Cristóbal de La Laguna
San Cristóbal de La Laguna,38023,2018,2018,Pensiones,PENSIONES,19.1,,,38.0,384.0,Tenerife,23.0,9.0,San Cristóbal de La Laguna
San Cristóbal de La Laguna,38023,2019,2019,Pensiones,PENSIONES,19.0,,,38.0,384.0,Tenerife,23.0,9.0,San Cristóbal de La Laguna
San Cristóbal de La Laguna,38023,2020,2020,Pensiones,PENSIONES,20.1,,,38.0,384.0,Tenerife,23.0,9.0,San Cristóbal de La Laguna
San Cristóbal de La Laguna,38023,2021,2021,Pensiones,PENSIONES,19.7,,,38.0,384.0,Tenerife,23.0,9.0,San Cristóbal de La Laguna
San Cristóbal de La Laguna,38023,2022,2022,Pensiones,PENSIONES,19.8,,,38.0,384.0,Tenerife,23.0,9.0,San Cristóbal de La Laguna
San Cristóbal de La Laguna,38023,2023,2023,Pensiones,PENSIONES,19.7,,,38.0,384.0,Tenerife,23.0,9.0,San Cristóbal de La Laguna
San Cristóbal de La Laguna,38023,2015,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.5,,,38.0,384.0,Tenerife,23.0,9.0,San Cristóbal de La Laguna
San Cristóbal de La Laguna,38023,2016,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.1,,,38.0,384.0,Tenerife,23.0,9.0,San Cristóbal de La Laguna
San Cristóbal de La Laguna,38023,2017,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.8,,,38.0,384.0,Tenerife,23.0,9.0,San Cristóbal de La Laguna
San Cristóbal de La Laguna,38023,2018,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.6,,,38.0,384.0,Tenerife,23.0,9.0,San Cristóbal de La Laguna
San Cristóbal de La Laguna,38023,2019,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.6,,,38.0,384.0,Tenerife,23.0,9.0,San Cristóbal de La Laguna
San Cristóbal de La Laguna,38023,2020,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,5.8,,,38.0,384.0,Tenerife,23.0,9.0,San Cristóbal de La Laguna
San Cristóbal de La Laguna,38023,2021,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.7,,,38.0,384.0,Tenerife,23.0,9.0,San Cristóbal de La Laguna
San Cristóbal de La Laguna,38023,2022,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.4,,,38.0,384.0,Tenerife,23.0,9.0,San Cristóbal de La Laguna
San Cristóbal de La Laguna,38023,2023,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.2,,,38.0,384.0,Tenerife,23.0,9.0,San Cristóbal de La Laguna
La Matanza de Acentejo,38025,2015,2015,Sueldos y salarios,SUELDOS_SALARIOS,63.9,,,38.0,384.0,Tenerife,25.0,7.0,"Matanza de Acentejo, La"
La Matanza de Acentejo,38025,2016,2016,Sueldos y salarios,SUELDOS_SALARIOS,64.5,,,38.0,384.0,Tenerife,25.0,7.0,"Matanza de Acentejo, La"
La Matanza de Acentejo,38025,2017,2017,Sueldos y salarios,SUELDOS_SALARIOS,64.6,,,38.0,384.0,Tenerife,25.0,7.0,"Matanza de Acentejo, La"
La Matanza de Acentejo,38025,2018,2018,Sueldos y salarios,SUELDOS_SALARIOS,64.7,,,38.0,384.0,Tenerife,25.0,7.0,"Matanza de Acentejo, La"
La Matanza de Acentejo,38025,2019,2019,Sueldos y salarios,SUELDOS_SALARIOS,64.1,,,38.0,384.0,Tenerife,25.0,7.0,"Matanza de Acentejo, La"
La Matanza de Acentejo,38025,2020,2020,Sueldos y salarios,SUELDOS_SALARIOS,60.8,,,38.0,384.0,Tenerife,25.0,7.0,"Matanza de Acentejo, La"
La Matanza de Acentejo,38025,2021,2021,Sueldos y salarios,SUELDOS_SALARIOS,62.8,,,38.0,384.0,Tenerife,25.0,7.0,"Matanza de Acentejo, La"
La Matanza de Acentejo,38025,2022,2022,Sueldos y salarios,SUELDOS_SALARIOS,64.3,,,38.0,384.0,Tenerife,25.0,7.0,"Matanza de Acentejo, La"
La Matanza de Acentejo,38025,2023,2023,Sueldos y salarios,SUELDOS_SALARIOS,64.3,,,38.0,384.0,Tenerife,25.0,7.0,"Matanza de Acentejo, La"
La Matanza de Acentejo,38025,2015,2015,Otros ingresos,OTROS_INGRESOS,9.2,,,38.0,384.0,Tenerife,25.0,7.0,"Matanza de Acentejo, La"
La Matanza de Acentejo,38025,2016,2016,Otros ingresos,OTROS_INGRESOS,9.2,,,38.0,384.0,Tenerife,25.0,7.0,"Matanza de Acentejo, La"
La Matanza de Acentejo,38025,2017,2017,Otros ingresos,OTROS_INGRESOS,10.4,,,38.0,384.0,Tenerife,25.0,7.0,"Matanza de Acentejo, La"
La Matanza de Acentejo,38025,2018,2018,Otros ingresos,OTROS_INGRESOS,11.1,,,38.0,384.0,Tenerife,25.0,7.0,"Matanza de Acentejo, La"
La Matanza de Acentejo,38025,2019,2019,Otros ingresos,OTROS_INGRESOS,11.9,,,38.0,384.0,Tenerife,25.0,7.0,"Matanza de Acentejo, La"
La Matanza de Acentejo,38025,2020,2020,Otros ingresos,OTROS_INGRESOS,9.1,,,38.0,384.0,Tenerife,25.0,7.0,"Matanza de Acentejo, La"
La Matanza de Acentejo,38025,2021,2021,Otros ingresos,OTROS_INGRESOS,10.1,,,38.0,384.0,Tenerife,25.0,7.0,"Matanza de Acentejo, La"
La Matanza de Acentejo,38025,2022,2022,Otros ingresos,OTROS_INGRESOS,11.2,,,38.0,384.0,Tenerife,25.0,7.0,"Matanza de Acentejo, La"
La Matanza de Acentejo,38025,2023,2023,Otros ingresos,OTROS_INGRESOS,11.3,,,38.0,384.0,Tenerife,25.0,7.0,"Matanza de Acentejo, La"
La Matanza de Acentejo,38025,2015,2015,Otras prestaciones,OTRAS_PRESTACIONES,3.4,,,38.0,384.0,Tenerife,25.0,7.0,"Matanza de Acentejo, La"
La Matanza de Acentejo,38025,2016,2016,Otras prestaciones,OTRAS_PRESTACIONES,3.4,,,38.0,384.0,Tenerife,25.0,7.0,"Matanza de Acentejo, La"
La Matanza de Acentejo,38025,2017,2017,Otras prestaciones,OTRAS_PRESTACIONES,3.6,,,38.0,384.0,Tenerife,25.0,7.0,"Matanza de Acentejo, La"
La Matanza de Acentejo,38025,2018,2018,Otras prestaciones,OTRAS_PRESTACIONES,3.8,,,38.0,384.0,Tenerife,25.0,7.0,"Matanza de Acentejo, La"
La Matanza de Acentejo,38025,2019,2019,Otras prestaciones,OTRAS_PRESTACIONES,3.7,,,38.0,384.0,Tenerife,25.0,7.0,"Matanza de Acentejo, La"
La Matanza de Acentejo,38025,2020,2020,Otras prestaciones,OTRAS_PRESTACIONES,4.3,,,38.0,384.0,Tenerife,25.0,7.0,"Matanza de Acentejo, La"
La Matanza de Acentejo,38025,2021,2021,Otras prestaciones,OTRAS_PRESTACIONES,4.4,,,38.0,384.0,Tenerife,25.0,7.0,"Matanza de Acentejo, La"
La Matanza de Acentejo,38025,2022,2022,Otras prestaciones,OTRAS_PRESTACIONES,4.3,,,38.0,384.0,Tenerife,25.0,7.0,"Matanza de Acentejo, La"
La Matanza de Acentejo,38025,2023,2023,Otras prestaciones,OTRAS_PRESTACIONES,4.4,,,38.0,384.0,Tenerife,25.0,7.0,"Matanza de Acentejo, La"
La Matanza de Acentejo,38025,2015,2015,Pensiones,PENSIONES,18.4,,,38.0,384.0,Tenerife,25.0,7.0,"Matanza de Acentejo, La"
La Matanza de Acentejo,38025,2016,2016,Pensiones,PENSIONES,18.4,,,38.0,384.0,Tenerife,25.0,7.0,"Matanza de Acentejo, La"
La Matanza de Acentejo,38025,2017,2017,Pensiones,PENSIONES,17.5,,,38.0,384.0,Tenerife,25.0,7.0,"Matanza de Acentejo, La"
La Matanza de Acentejo,38025,2018,2018,Pensiones,PENSIONES,16.9,,,38.0,384.0,Tenerife,25.0,7.0,"Matanza de Acentejo, La"
La Matanza de Acentejo,38025,2019,2019,Pensiones,PENSIONES,17.0,,,38.0,384.0,Tenerife,25.0,7.0,"Matanza de Acentejo, La"
La Matanza de Acentejo,38025,2020,2020,Pensiones,PENSIONES,17.9,,,38.0,384.0,Tenerife,25.0,7.0,"Matanza de Acentejo, La"
La Matanza de Acentejo,38025,2021,2021,Pensiones,PENSIONES,17.3,,,38.0,384.0,Tenerife,25.0,7.0,"Matanza de Acentejo, La"
La Matanza de Acentejo,38025,2022,2022,Pensiones,PENSIONES,17.3,,,38.0,384.0,Tenerife,25.0,7.0,"Matanza de Acentejo, La"
La Matanza de Acentejo,38025,2023,2023,Pensiones,PENSIONES,17.1,,,38.0,384.0,Tenerife,25.0,7.0,"Matanza de Acentejo, La"
